#HEADER
Time (s),0
#DATA
Ryz (m),X (m),Defect Charge Density (C \cdot cm^{-3})
4.500000000000001e-9,-4.9166666666666664e-8,-1.7474411689197131
4.500000000000001e-9,-4.6388888888888885e-8,-1.8280009576545093
4.500000000000001e-9,-4.361111111111111e-8,-2.0417655570025333
4.500000000000001e-9,-4.0833333333333335e-8,-2.461705203510372
4.500000000000001e-9,-3.805555555555555e-8,-3.1501457033119444
4.500000000000001e-9,-3.527777777777778e-8,-4.010926353916749
4.500000000000001e-9,-3.249999999999999e-8,-4.614653931902459
4.500000000000001e-9,-3.1999999999999995e-8,-4.787242036293675
4.500000000000001e-9,-3.149999999999999e-8,-4.803759524658071
4.500000000000001e-9,-3.099999999999999e-8,-4.805985350937624
4.500000000000001e-9,-3.0499999999999995e-8,-4.806421357981411
4.500000000000001e-9,-2.999999999999999e-8,-4.80650833397588
4.500000000000001e-9,-2.9499999999999993e-8,-4.806526002835405
4.500000000000001e-9,-2.8999999999999995e-8,-4.80652930583398
4.500000000000001e-9,-2.849999999999999e-8,-4.806529827829359
4.500000000000001e-9,-2.7999999999999993e-8,-4.806529893947591
4.500000000000001e-9,-2.7499999999999995e-8,-4.806529901144378
4.500000000000001e-9,-2.699999999999999e-8,-4.806529901908252
4.500000000000001e-9,-2.6499999999999992e-8,-4.806529901990174
4.500000000000001e-9,-2.5999999999999995e-8,-4.806529901998945
4.500000000000001e-9,-2.549999999999999e-8,-4.8065299020001895
4.500000000000001e-9,-2.4999999999999992e-8,-4.806529902000088
4.500000000000001e-9,-2.4499999999999994e-8,-4.80652990199982
4.500000000000001e-9,-2.399999999999999e-8,-4.806529901999939
4.500000000000001e-9,-2.3499999999999992e-8,-4.806529901999868
4.500000000000001e-9,-2.2999999999999994e-8,-4.80652990199995
4.500000000000001e-9,-2.2499999999999996e-8,-4.806529901999822
4.500000000000001e-9,-2.1999999999999992e-8,-4.8065299019997365
4.500000000000001e-9,-2.1499999999999994e-8,-4.806529902000101
4.500000000000001e-9,-2.0999999999999996e-8,-4.806529902000296
4.500000000000001e-9,-2.0499999999999992e-8,-4.806529902000296
4.500000000000001e-9,-1.9999999999999994e-8,-4.806529901999987
4.500000000000001e-9,-1.9499999999999996e-8,-4.806529901999818
4.500000000000001e-9,-1.899999999999999e-8,-4.806529901999937
4.500000000000001e-9,-1.8499999999999994e-8,-4.806529901999869
4.500000000000001e-9,-1.7999999999999996e-8,-4.8065299020000545
4.500000000000001e-9,-1.749999999999999e-8,-4.806529902000253
4.500000000000001e-9,-1.6999999999999993e-8,-4.806529902000107
4.500000000000001e-9,-1.6499999999999996e-8,-4.806529901999925
4.500000000000001e-9,-1.5999999999999984e-8,-4.806529901999949
4.500000000000001e-9,-1.55e-8,-4.8065299019999905
4.500000000000001e-9,-1.499999999999999e-8,-4.806529901999925
4.500000000000001e-9,-1.4499999999999991e-8,-4.806529901999985
4.500000000000001e-9,-1.3999999999999993e-8,-4.806529901999968
4.500000000000001e-9,-1.3499999999999995e-8,-4.806529901999948
4.500000000000001e-9,-1.2999999999999997e-8,-4.8065299020000225
4.500000000000001e-9,-1.2499999999999986e-8,-4.806529902000043
4.500000000000001e-9,-1.1999999999999988e-8,-4.8065299020000865
4.500000000000001e-9,-1.149999999999999e-8,-4.806529902000024
4.500000000000001e-9,-1.099999999999998e-8,-4.806529901999927
4.500000000000001e-9,-1.0499999999999982e-8,-4.806529901999931
4.500000000000001e-9,-9.999999999999984e-9,-4.80652990199985
4.500000000000001e-9,-9.499999999999986e-9,-4.806529901999849
4.500000000000001e-9,-8.999999999999988e-9,-4.806529901999988
4.500000000000001e-9,-8.49999999999999e-9,-4.806529902000027
4.500000000000001e-9,-7.999999999999992e-9,-4.806529902000025
4.500000000000001e-9,-7.499999999999981e-9,-4.806529902000026
4.500000000000001e-9,-6.999999999999983e-9,-4.806529902000107
4.500000000000001e-9,-6.499999999999985e-9,-4.806529902000106
4.500000000000001e-9,-5.9999999999999876e-9,-4.806529901999985
4.500000000000001e-9,-5.49999999999999e-9,-4.806529901999946
4.500000000000001e-9,-4.999999999999979e-9,-4.806529902000037
4.500000000000001e-9,-4.499999999999981e-9,-4.806529902000057
4.500000000000001e-9,-3.999999999999983e-9,-4.8065299020000385
4.500000000000001e-9,-3.499999999999985e-9,-4.806529902000018
4.500000000000001e-9,-2.999999999999987e-9,-4.806529901999988
4.500000000000001e-9,-2.4999999999999893e-9,-4.806529901999993
4.500000000000001e-9,-1.9999999999999914e-9,-4.806529902000011
4.500000000000001e-9,-1.4999999999999803e-9,-4.806529902000001
4.500000000000001e-9,-9.999999999999825e-10,-4.806529901999985
4.500000000000001e-9,-4.999999999999846e-10,-4.806529901999992
4.500000000000001e-9,1.3234889800848443e-23,-4.806529901999996
4.500000000000001e-9,5.000000000000111e-10,-4.8065299019999905
4.500000000000001e-9,1.000000000000009e-9,-4.806529901999991
4.500000000000001e-9,1.50000000000002e-9,-4.806529901999999
4.500000000000001e-9,2.000000000000018e-9,-4.806529901999989
4.500000000000001e-9,2.5000000000000158e-9,-4.806529902000007
4.500000000000001e-9,3.0000000000000136e-9,-4.8065299020000385
4.500000000000001e-9,3.5000000000000115e-9,-4.806529902000033
4.500000000000001e-9,4.000000000000009e-9,-4.8065299019999665
4.500000000000001e-9,4.5000000000000204e-9,-4.806529901999888
4.500000000000001e-9,5.000000000000018e-9,-4.806529901999918
4.500000000000001e-9,5.500000000000016e-9,-4.806529901999948
4.500000000000001e-9,6.000000000000014e-9,-4.806529901999978
4.500000000000001e-9,6.500000000000012e-9,-4.806529901999997
4.500000000000001e-9,7.000000000000023e-9,-4.806529901999978
4.500000000000001e-9,7.500000000000008e-9,-4.8065299020000865
4.500000000000001e-9,8.000000000000019e-9,-4.8065299020000065
4.500000000000001e-9,8.500000000000017e-9,-4.806529901999809
4.500000000000001e-9,9.000000000000014e-9,-4.806529901999927
4.500000000000001e-9,9.500000000000012e-9,-4.806529901999965
4.500000000000001e-9,1.000000000000001e-8,-4.806529902000025
4.500000000000001e-9,1.0500000000000021e-8,-4.8065299020000865
4.500000000000001e-9,1.1000000000000019e-8,-4.8065299020000465
4.500000000000001e-9,1.1500000000000017e-8,-4.806529902000105
4.500000000000001e-9,1.2000000000000015e-8,-4.806529902000088
4.500000000000001e-9,1.2500000000000013e-8,-4.806529902000068
4.500000000000001e-9,1.300000000000001e-8,-4.806529901999966
4.500000000000001e-9,1.3500000000000008e-8,-4.806529901999925
4.500000000000001e-9,1.400000000000002e-8,-4.8065299020000065
4.500000000000001e-9,1.4500000000000017e-8,-4.806529901999988
4.500000000000001e-9,1.5000000000000015e-8,-4.806529902000025
4.500000000000001e-9,1.5500000000000013e-8,-4.806529902000183
4.500000000000001e-9,1.600000000000001e-8,-4.806529902000066
4.500000000000001e-9,1.650000000000001e-8,-4.806529901999987
4.500000000000001e-9,1.7000000000000007e-8,-4.8065299020000465
4.500000000000001e-9,1.7500000000000018e-8,-4.806529902000046
4.500000000000001e-9,1.8000000000000016e-8,-4.80652990199995
4.500000000000001e-9,1.8500000000000013e-8,-4.806529901999834
4.500000000000001e-9,1.900000000000001e-8,-4.806529902000026
4.500000000000001e-9,1.950000000000001e-8,-4.806529902000162
4.500000000000001e-9,2.000000000000002e-8,-4.806529902000128
4.500000000000001e-9,2.0500000000000018e-8,-4.80652990200011
4.500000000000001e-9,2.1000000000000016e-8,-4.806529902000108
4.500000000000001e-9,2.1500000000000014e-8,-4.80652990199995
4.500000000000001e-9,2.2000000000000012e-8,-4.806529901999951
4.500000000000001e-9,2.250000000000001e-8,-4.8065299019998715
4.500000000000001e-9,2.3000000000000007e-8,-4.806529901999736
4.500000000000001e-9,2.350000000000002e-8,-4.806529901999938
4.500000000000001e-9,2.4000000000000016e-8,-4.806529902000314
4.500000000000001e-9,2.4500000000000014e-8,-4.806529901999993
4.500000000000001e-9,2.5000000000000012e-8,-4.80652990199995
4.500000000000001e-9,2.550000000000001e-8,-4.80652990200044
4.500000000000001e-9,2.600000000000002e-8,-4.806529902000185
4.500000000000001e-9,2.650000000000002e-8,-4.806529901999481
4.500000000000001e-9,2.7000000000000017e-8,-4.806529901993948
4.500000000000001e-9,2.7500000000000015e-8,-4.806529901941391
4.500000000000001e-9,2.8000000000000012e-8,-4.806529901399509
4.500000000000001e-9,2.850000000000001e-8,-4.806529895343901
4.500000000000001e-9,2.9000000000000008e-8,-4.806529826134115
4.500000000000001e-9,2.950000000000002e-8,-4.806529152735032
4.500000000000001e-9,3.000000000000002e-8,-4.806523937541508
4.500000000000001e-9,3.0500000000000015e-8,-4.806489201946512
4.500000000000001e-9,3.100000000000001e-8,-4.8062926492294
4.500000000000001e-9,3.150000000000001e-8,-4.805430888128845
4.500000000000001e-9,3.200000000000002e-8,-4.799531776887742
4.500000000000001e-9,3.2500000000000006e-8,-4.6851729326927245
4.500000000000001e-9,3.527777777777778e-8,-4.135150070657857
4.500000000000001e-9,3.805555555555556e-8,-3.261990923679292
4.500000000000001e-9,4.0833333333333335e-8,-2.551797755424924
4.500000000000001e-9,4.361111111111112e-8,-2.1116068225021225
4.500000000000001e-9,4.638888888888889e-8,-1.8633187029344975
4.500000000000001e-9,4.9166666666666664e-8,-1.7537410756215357
4.500000000000001e-9,5.194444444444446e-8,-1.762953686750571
4.500000000000001e-9,5.4722222222222234e-8,-1.8694742274979779
4.500000000000001e-9,5.7500000000000005e-8,-2.033756492143916
4.500000000000001e-9,5.972222222222224e-8,-2.2181605500665724
4.500000000000001e-9,6.194444444444445e-8,-2.4038917938950983
4.500000000000001e-9,6.416666666666668e-8,-2.576862079485841
4.500000000000001e-9,6.638888888888889e-8,-2.7250935263017775
4.500000000000001e-9,6.861111111111112e-8,-2.8442267670499684
4.500000000000001e-9,7.083333333333333e-8,-2.926727103950904
4.500000000000001e-9,7.305555555555556e-8,-2.9750142474394554
4.500000000000001e-9,7.527777777777779e-8,-3.010129505615306
4.500000000000001e-9,7.75e-8,-3.027466027460836
5e-9,-7.75e-8,-3.035875990702114
5e-9,-7.527777777777778e-8,-3.02180781284357
5e-9,-7.305555555555556e-8,-2.9784100920145473
5e-9,-7.083333333333333e-8,-2.9037733811099136
5e-9,-6.86111111111111e-8,-2.7983301607843174
5e-9,-6.638888888888889e-8,-2.6631861683645575
5e-9,-6.416666666666667e-8,-2.49635955534611
5e-9,-6.194444444444445e-8,-2.30331254186611
5e-9,-5.972222222222223e-8,-2.099128359506467
5e-9,-5.75e-8,-1.893256881224711
5e-9,-5.472222222222222e-8,-1.7097133422143664
5e-9,-5.194444444444444e-8,-1.5915363395616404
5e-9,-4.9166666666666664e-8,-1.5675831460282437
5e-9,-4.6388888888888885e-8,-1.6536898046738382
5e-9,-4.361111111111111e-8,-1.8872101759007274
5e-9,-4.0833333333333335e-8,-2.3391404445421573
5e-9,-3.805555555555555e-8,-3.076445879415481
5e-9,-3.527777777777778e-8,-4.013372062471314
5e-9,-3.249999999999999e-8,-4.647841395987133
5e-9,-3.1999999999999995e-8,-4.7984050082574035
5e-9,-3.149999999999999e-8,-4.805652895170583
5e-9,-3.099999999999999e-8,-4.806374856633614
5e-9,-3.0499999999999995e-8,-4.806503496905849
5e-9,-2.999999999999999e-8,-4.806525566734931
5e-9,-2.9499999999999993e-8,-4.806529247055738
5e-9,-2.8999999999999995e-8,-4.806529815749591
5e-9,-2.849999999999999e-8,-4.806529892514832
5e-9,-2.7999999999999993e-8,-4.806529901083653
5e-9,-2.7499999999999995e-8,-4.806529901914736
5e-9,-2.699999999999999e-8,-4.806529901992637
5e-9,-2.6499999999999992e-8,-4.80652990199941
5e-9,-2.5999999999999995e-8,-4.806529902000273
5e-9,-2.549999999999999e-8,-4.806529902000567
5e-9,-2.4999999999999992e-8,-4.806529902000026
5e-9,-2.4499999999999994e-8,-4.806529901999821
5e-9,-2.399999999999999e-8,-4.8065299020000625
5e-9,-2.3499999999999992e-8,-4.806529902000113
5e-9,-2.2999999999999994e-8,-4.8065299019999195
5e-9,-2.2499999999999996e-8,-4.806529901999711
5e-9,-2.1999999999999992e-8,-4.806529901999942
5e-9,-2.1499999999999994e-8,-4.806529901999948
5e-9,-2.0999999999999996e-8,-4.806529901999943
5e-9,-2.0499999999999992e-8,-4.806529902000342
5e-9,-1.9999999999999994e-8,-4.806529901999994
5e-9,-1.9499999999999996e-8,-4.806529901999586
5e-9,-1.899999999999999e-8,-4.8065299019999435
5e-9,-1.8499999999999994e-8,-4.806529902000073
5e-9,-1.7999999999999996e-8,-4.806529902000061
5e-9,-1.749999999999999e-8,-4.806529902000177
5e-9,-1.6999999999999993e-8,-4.806529902000113
5e-9,-1.6499999999999996e-8,-4.806529901999971
5e-9,-1.5999999999999984e-8,-4.806529901999951
5e-9,-1.55e-8,-4.806529901999836
5e-9,-1.499999999999999e-8,-4.806529901999932
5e-9,-1.4499999999999991e-8,-4.806529902000111
5e-9,-1.3999999999999993e-8,-4.8065299020000705
5e-9,-1.3499999999999995e-8,-4.806529901999952
5e-9,-1.2999999999999997e-8,-4.806529901999853
5e-9,-1.2499999999999986e-8,-4.80652990199993
5e-9,-1.1999999999999988e-8,-4.8065299020000705
5e-9,-1.149999999999999e-8,-4.80652990200003
5e-9,-1.099999999999998e-8,-4.806529901999854
5e-9,-1.0499999999999982e-8,-4.806529901999876
5e-9,-9.999999999999984e-9,-4.806529901999973
5e-9,-9.499999999999986e-9,-4.806529901999913
5e-9,-8.999999999999988e-9,-4.806529901999994
5e-9,-8.49999999999999e-9,-4.806529901999992
5e-9,-7.999999999999992e-9,-4.806529901999912
5e-9,-7.499999999999981e-9,-4.8065299020000305
5e-9,-6.999999999999983e-9,-4.80652990200015
5e-9,-6.499999999999985e-9,-4.806529902000141
5e-9,-5.9999999999999876e-9,-4.806529901999981
5e-9,-5.49999999999999e-9,-4.806529901999932
5e-9,-4.999999999999979e-9,-4.806529902000012
5e-9,-4.499999999999981e-9,-4.806529902000031
5e-9,-3.999999999999983e-9,-4.806529902000063
5e-9,-3.499999999999985e-9,-4.806529902000017
5e-9,-2.999999999999987e-9,-4.806529901999988
5e-9,-2.4999999999999893e-9,-4.806529902000017
5e-9,-1.9999999999999914e-9,-4.806529902000016
5e-9,-1.4999999999999803e-9,-4.8065299020000145
5e-9,-9.999999999999825e-10,-4.806529901999997
5e-9,-4.999999999999846e-10,-4.806529901999996
5e-9,1.3234889800848443e-23,-4.806529901999999
5e-9,5.000000000000111e-10,-4.806529902000001
5e-9,1.000000000000009e-9,-4.806529902000007
5e-9,1.50000000000002e-9,-4.806529901999999
5e-9,2.000000000000018e-9,-4.806529901999992
5e-9,2.5000000000000158e-9,-4.806529901999993
5e-9,3.0000000000000136e-9,-4.806529902000033
5e-9,3.5000000000000115e-9,-4.806529902000038
5e-9,4.000000000000009e-9,-4.8065299019999825
5e-9,4.5000000000000204e-9,-4.806529901999954
5e-9,5.000000000000018e-9,-4.806529901999984
5e-9,5.500000000000016e-9,-4.806529902000033
5e-9,6.000000000000014e-9,-4.806529902000005
5e-9,6.500000000000012e-9,-4.806529901999964
5e-9,7.000000000000023e-9,-4.806529901999973
5e-9,7.500000000000008e-9,-4.806529901999992
5e-9,8.000000000000019e-9,-4.806529901999932
5e-9,8.500000000000017e-9,-4.806529901999933
5e-9,9.000000000000014e-9,-4.8065299020000305
5e-9,9.500000000000012e-9,-4.806529902000029
5e-9,1.000000000000001e-8,-4.806529902000088
5e-9,1.0500000000000021e-8,-4.806529902000031
5e-9,1.1000000000000019e-8,-4.806529901999974
5e-9,1.1500000000000017e-8,-4.8065299020001095
5e-9,1.2000000000000015e-8,-4.806529902000014
5e-9,1.2500000000000013e-8,-4.806529901999957
5e-9,1.300000000000001e-8,-4.806529901999875
5e-9,1.3500000000000008e-8,-4.80652990199993
5e-9,1.400000000000002e-8,-4.806529902000127
5e-9,1.4500000000000017e-8,-4.8065299020001895
5e-9,1.5000000000000015e-8,-4.806529902000109
5e-9,1.5500000000000013e-8,-4.806529902000149
5e-9,1.600000000000001e-8,-4.8065299020001895
5e-9,1.650000000000001e-8,-4.806529902000188
5e-9,1.7000000000000007e-8,-4.80652990200013
5e-9,1.7500000000000018e-8,-4.806529901999815
5e-9,1.8000000000000016e-8,-4.806529901999873
5e-9,1.8500000000000013e-8,-4.806529902000072
5e-9,1.900000000000001e-8,-4.806529902000152
5e-9,1.950000000000001e-8,-4.806529902000049
5e-9,2.000000000000002e-8,-4.806529902000014
5e-9,2.0500000000000018e-8,-4.806529902000073
5e-9,2.1000000000000016e-8,-4.80652990199995
5e-9,2.1500000000000014e-8,-4.80652990199991
5e-9,2.2000000000000012e-8,-4.8065299019999905
5e-9,2.250000000000001e-8,-4.806529902000152
5e-9,2.3000000000000007e-8,-4.806529902000057
5e-9,2.350000000000002e-8,-4.806529901999978
5e-9,2.4000000000000016e-8,-4.806529902000073
5e-9,2.4500000000000014e-8,-4.806529901999836
5e-9,2.5000000000000012e-8,-4.806529901999916
5e-9,2.550000000000001e-8,-4.806529902000248
5e-9,2.600000000000002e-8,-4.806529902000165
5e-9,2.650000000000002e-8,-4.806529902000146
5e-9,2.7000000000000017e-8,-4.806529901999485
5e-9,2.7500000000000015e-8,-4.806529901994262
5e-9,2.8000000000000012e-8,-4.806529901933006
5e-9,2.850000000000001e-8,-4.806529901160569
5e-9,2.9000000000000008e-8,-4.8065298915255354
5e-9,2.950000000000002e-8,-4.806529784944831
5e-9,3.000000000000002e-8,-4.806528792732249
5e-9,3.0500000000000015e-8,-4.806520879776947
5e-9,3.100000000000001e-8,-4.806468408089238
5e-9,3.150000000000001e-8,-4.8061922505139005
5e-9,3.200000000000002e-8,-4.80354260740492
5e-9,3.2500000000000006e-8,-4.706233361756922
5e-9,3.527777777777778e-8,-4.13280294538329
5e-9,3.805555555555556e-8,-3.1891862974991585
5e-9,4.0833333333333335e-8,-2.4263390199329624
5e-9,4.361111111111112e-8,-1.953827055096938
5e-9,4.638888888888889e-8,-1.6890864248591937
5e-9,4.9166666666666664e-8,-1.575906241991731
5e-9,5.194444444444446e-8,-1.5869573567445603
5e-9,5.4722222222222234e-8,-1.7003026142430284
