#HEADER
Time (s),0
#DATA
Ryz (m),X (m),Defect Charge Density (C \cdot cm^{-3})
5e-9,2.9000000000000008e-8,-2.4032649509956374
5e-9,2.9499999999999993e-8,-2.403264950964911
5e-9,3.0000000000000004e-8,-2.403264950686642
5e-9,3.05e-8,-2.403264947990165
5e-9,3.1e-8,-2.4032649256274445
5e-9,3.15e-8,-2.4032647985480526
5e-9,3.1999999999999995e-8,-2.403264290209763
5e-9,3.2500000000000006e-8,-2.4032624635336677
5e-9,3.299999999999999e-8,-2.4032551376678324
5e-9,3.35e-8,-2.4032222023340566
5e-9,3.400000000000001e-8,-2.403077014084603
5e-9,3.45e-8,-2.40252073025819
5e-9,3.500000000000001e-8,-2.4006778650342073
5e-9,3.5499999999999994e-8,-2.395200069108428
5e-9,3.6000000000000005e-8,-2.3816307204981846
5e-9,3.649999999999999e-8,-2.3561242320864646
5e-9,3.7e-8,-2.303661282613807
5e-9,3.750000000000001e-8,-2.1555091149949765
5e-9,4.027777777777778e-8,-1.8690906911878777
5e-9,4.3055555555555555e-8,-1.548247221428857
5e-9,4.5833333333333353e-8,-1.3099848299919978
5e-9,4.8611111111111125e-8,-1.1633708525993354
5e-9,5.13888888888889e-8,-1.0828113991761534
5e-9,5.416666666666667e-8,-1.053440008259541
5e-9,5.694444444444447e-8,-1.07051564346347
5e-9,5.972222222222224e-8,-1.1300186763003088
5e-9,6.250000000000001e-8,-1.219007236587294
5e-9,6.527777777777778e-8,-1.3165858702261706
5e-9,6.805555555555555e-8,-1.4075540162452613
5e-9,7.083333333333335e-8,-1.4937524717719473
5e-9,7.361111111111112e-8,-1.5771786235874332
5e-9,7.63888888888889e-8,-1.6511875722846643
5e-9,7.916666666666667e-8,-1.7032738668176703
5e-9,8.194444444444447e-8,-1.730604060353179
5e-9,8.472222222222224e-8,-1.750774616980939
5e-9,8.750000000000001e-8,-1.76215868582764
5.5000000000000004e-9,-8.750000000000001e-8,-3.627055333065753
5.5000000000000004e-9,-8.472222222222224e-8,-3.615275430082236
5.5000000000000004e-9,-8.194444444444445e-8,-3.5780547162118497
5.5000000000000004e-9,-7.916666666666668e-8,-3.5102732420026896
5.5000000000000004e-9,-7.63888888888889e-8,-3.4083513250076343
5.5000000000000004e-9,-7.361111111111112e-8,-3.270806345874785
5.5000000000000004e-9,-7.083333333333334e-8,-3.091994962726933
5.5000000000000004e-9,-6.805555555555557e-8,-2.875100258169585
5.5000000000000004e-9,-6.527777777777778e-8,-2.6386989069730387
5.5000000000000004e-9,-6.250000000000001e-8,-2.4053550055606774
5.5000000000000004e-9,-5.972222222222223e-8,-2.209935219910451
5.5000000000000004e-9,-5.6944444444444454e-8,-2.0826595571725988
5.5000000000000004e-9,-5.4166666666666675e-8,-2.033467450130474
5.5000000000000004e-9,-5.13888888888889e-8,-2.070639438544355
5.5000000000000004e-9,-4.861111111111112e-8,-2.2146540943260655
5.5000000000000004e-9,-4.583333333333334e-8,-2.504910540087942
5.5000000000000004e-9,-4.305555555555556e-8,-2.9830326110738445
5.5000000000000004e-9,-4.027777777777778e-8,-3.6108925762311253
5.5000000000000004e-9,-3.7500000000000005e-8,-4.186645544478937
5.5000000000000004e-9,-3.700000000000001e-8,-4.521456993739511
5.5000000000000004e-9,-3.65e-8,-4.669630361470382
5.5000000000000004e-9,-3.6000000000000005e-8,-4.74774690007535
5.5000000000000004e-9,-3.550000000000001e-8,-4.784486113271375
5.5000000000000004e-9,-3.5e-8,-4.798463528888122
5.5000000000000004e-9,-3.4500000000000005e-8,-4.803595870642487
5.5000000000000004e-9,-3.4000000000000007e-8,-4.805513978547042
5.5000000000000004e-9,-3.35e-8,-4.806221975455108
5.5000000000000004e-9,-3.3000000000000004e-8,-4.806456717955263
5.5000000000000004e-9,-3.2500000000000006e-8,-4.806517032191863
5.5000000000000004e-9,-3.2e-8,-4.8065280620892095
5.5000000000000004e-9,-3.1500000000000004e-8,-4.806529639994103
5.5000000000000004e-9,-3.1000000000000006e-8,-4.806529860220991
5.5000000000000004e-9,-3.05e-8,-4.806529894710681
5.5000000000000004e-9,-3.0000000000000004e-8,-4.806529900650275
5.5000000000000004e-9,-2.9500000000000006e-8,-4.80652990174607
5.5000000000000004e-9,-2.9000000000000008e-8,-4.806529901957208
5.5000000000000004e-9,-2.8500000000000004e-8,-4.806529901993729
5.5000000000000004e-9,-2.8000000000000006e-8,-4.806529901998853
5.5000000000000004e-9,-2.75e-8,-4.806529902000154
5.5000000000000004e-9,-2.7000000000000004e-8,-4.806529902000334
5.5000000000000004e-9,-2.6500000000000006e-8,-4.806529901999867
5.5000000000000004e-9,-2.6000000000000008e-8,-4.806529901999862
5.5000000000000004e-9,-2.550000000000001e-8,-4.806529902000085
5.5000000000000004e-9,-2.5e-8,-4.806529901999925
5.5000000000000004e-9,-2.45e-8,-4.806529901999785
5.5000000000000004e-9,-2.4000000000000003e-8,-4.80652990199987
5.5000000000000004e-9,-2.3500000000000005e-8,-4.806529901999876
5.5000000000000004e-9,-2.3000000000000007e-8,-4.806529902000089
5.5000000000000004e-9,-2.2499999999999996e-8,-4.806529902000108
5.5000000000000004e-9,-2.2000000000000012e-8,-4.80652990199983
5.5000000000000004e-9,-2.15e-8,-4.806529901999809
5.5000000000000004e-9,-2.1000000000000003e-8,-4.806529902000109
5.5000000000000004e-9,-2.0500000000000005e-8,-4.806529902000225
5.5000000000000004e-9,-2.0000000000000007e-8,-4.806529901999988
5.5000000000000004e-9,-1.950000000000001e-8,-4.806529902000087
5.5000000000000004e-9,-1.8999999999999998e-8,-4.806529902000048
5.5000000000000004e-9,-1.85e-8,-4.806529901999791
5.5000000000000004e-9,-1.8000000000000002e-8,-4.806529901999833
5.5000000000000004e-9,-1.7500000000000005e-8,-4.8065299020000705
5.5000000000000004e-9,-1.7000000000000007e-8,-4.806529902000007
5.5000000000000004e-9,-1.6499999999999996e-8,-4.80652990199999
5.5000000000000004e-9,-1.600000000000001e-8,-4.806529902000223
5.5000000000000004e-9,-1.55e-8,-4.806529902000362
5.5000000000000004e-9,-1.5000000000000002e-8,-4.806529902000226
5.5000000000000004e-9,-1.4500000000000004e-8,-4.80652990199999
5.5000000000000004e-9,-1.4000000000000006e-8,-4.80652990199995
5.5000000000000004e-9,-1.3500000000000008e-8,-4.806529902000046
5.5000000000000004e-9,-1.2999999999999997e-8,-4.806529901999971
5.5000000000000004e-9,-1.25e-8,-4.806529901999951
5.5000000000000004e-9,-1.2000000000000002e-8,-4.80652990199983
5.5000000000000004e-9,-1.1500000000000004e-8,-4.806529901999635
5.5000000000000004e-9,-1.1000000000000006e-8,-4.806529901999889
5.5000000000000004e-9,-1.0499999999999995e-8,-4.806529902000008
5.5000000000000004e-9,-9.999999999999997e-9,-4.806529901999932
5.5000000000000004e-9,-9.499999999999999e-9,-4.806529901999949
5.5000000000000004e-9,-9.000000000000001e-9,-4.806529901999988
5.5000000000000004e-9,-8.500000000000003e-9,-4.806529902000087
5.5000000000000004e-9,-7.999999999999992e-9,-4.806529902000029
5.5000000000000004e-9,-7.499999999999994e-9,-4.806529902000029
5.5000000000000004e-9,-6.9999999999999965e-9,-4.8065299020000465
5.5000000000000004e-9,-6.499999999999999e-9,-4.806529901999968
5.5000000000000004e-9,-6.000000000000001e-9,-4.806529901999911
5.5000000000000004e-9,-5.500000000000003e-9,-4.806529901999979
5.5000000000000004e-9,-5.000000000000005e-9,-4.806529902000027
5.5000000000000004e-9,-4.499999999999994e-9,-4.806529901999978
5.5000000000000004e-9,-3.999999999999996e-9,-4.80652990199998
5.5000000000000004e-9,-3.4999999999999983e-9,-4.8065299019999985
5.5000000000000004e-9,-3.0000000000000004e-9,-4.806529902000003
5.5000000000000004e-9,-2.5000000000000025e-9,-4.806529901999988
5.5000000000000004e-9,-1.9999999999999914e-9,-4.806529902000002
5.5000000000000004e-9,-1.4999999999999936e-9,-4.806529901999992
5.5000000000000004e-9,-9.999999999999957e-10,-4.806529901999991
5.5000000000000004e-9,-4.999999999999979e-10,-4.806529902
5.5000000000000004e-9,0,-4.806529901999995
5.5000000000000004e-9,4.999999999999979e-10,-4.806529902000001
5.5000000000000004e-9,9.999999999999957e-10,-4.8065299020000065
5.5000000000000004e-9,1.5000000000000068e-9,-4.806529902000007
5.5000000000000004e-9,2.0000000000000047e-9,-4.806529902000009
5.5000000000000004e-9,2.5000000000000025e-9,-4.806529902000024
5.5000000000000004e-9,3.0000000000000004e-9,-4.806529902000033
5.5000000000000004e-9,3.4999999999999983e-9,-4.806529901999998
5.5000000000000004e-9,4.000000000000009e-9,-4.806529902000008
5.5000000000000004e-9,4.499999999999994e-9,-4.80652990199998
5.5000000000000004e-9,5.000000000000005e-9,-4.806529901999998
5.5000000000000004e-9,5.500000000000003e-9,-4.8065299020000385
5.5000000000000004e-9,6.000000000000001e-9,-4.806529901999912
5.5000000000000004e-9,6.499999999999999e-9,-4.806529901999911
5.5000000000000004e-9,6.9999999999999965e-9,-4.806529901999967
5.5000000000000004e-9,7.500000000000008e-9,-4.806529901999971
5.5000000000000004e-9,8.000000000000005e-9,-4.806529901999991
5.5000000000000004e-9,8.500000000000003e-9,-4.806529902000029
5.5000000000000004e-9,9.000000000000001e-9,-4.806529902000049
5.5000000000000004e-9,9.499999999999999e-9,-4.80652990199993
5.5000000000000004e-9,1.000000000000001e-8,-4.806529901999991
5.5000000000000004e-9,1.0499999999999995e-8,-4.806529902000146
5.5000000000000004e-9,1.1000000000000006e-8,-4.8065299020001255
5.5000000000000004e-9,1.1500000000000004e-8,-4.806529902000109
5.5000000000000004e-9,1.2000000000000002e-8,-4.806529901999949
5.5000000000000004e-9,1.25e-8,-4.8065299019998315
5.5000000000000004e-9,1.2999999999999997e-8,-4.806529901999872
5.5000000000000004e-9,1.3499999999999995e-8,-4.806529901999988
5.5000000000000004e-9,1.3999999999999993e-8,-4.80652990200005
5.5000000000000004e-9,1.4500000000000004e-8,-4.80652990200005
5.5000000000000004e-9,1.5000000000000002e-8,-4.806529902000225
5.5000000000000004e-9,1.55e-8,-4.806529902000225
5.5000000000000004e-9,1.5999999999999998e-8,-4.806529902000105
5.5000000000000004e-9,1.6499999999999996e-8,-4.806529902000008
5.5000000000000004e-9,1.7000000000000007e-8,-4.806529902000008
5.5000000000000004e-9,1.7500000000000005e-8,-4.806529902000069
5.5000000000000004e-9,1.8000000000000002e-8,-4.806529902000069
5.5000000000000004e-9,1.85e-8,-4.806529902000147
5.5000000000000004e-9,1.8999999999999998e-8,-4.806529902000105
5.5000000000000004e-9,1.9499999999999996e-8,-4.806529901999986
5.5000000000000004e-9,1.9999999999999994e-8,-4.806529901999928
5.5000000000000004e-9,2.0500000000000005e-8,-4.806529902000201
5.5000000000000004e-9,2.1000000000000003e-8,-4.806529902000105
5.5000000000000004e-9,2.15e-8,-4.8065299019998715
5.5000000000000004e-9,2.2e-8,-4.806529902000304
5.5000000000000004e-9,2.2499999999999996e-8,-4.806529902000518
5.5000000000000004e-9,2.3000000000000007e-8,-4.806529902000323
5.5000000000000004e-9,2.3500000000000005e-8,-4.806529902000106
5.5000000000000004e-9,2.4000000000000003e-8,-4.806529902000105
5.5000000000000004e-9,2.45e-8,-4.806529902000025
5.5000000000000004e-9,2.5e-8,-4.806529902000029
5.5000000000000004e-9,2.5499999999999997e-8,-4.806529901999874
5.5000000000000004e-9,2.5999999999999995e-8,-4.806529901999531
5.5000000000000004e-9,2.6500000000000006e-8,-4.806529902000088
5.5000000000000004e-9,2.7000000000000004e-8,-4.806529902000581
5.5000000000000004e-9,2.75e-8,-4.806529902000092
5.5000000000000004e-9,2.8e-8,-4.806529902000019
5.5000000000000004e-9,2.8499999999999997e-8,-4.806529901999634
5.5000000000000004e-9,2.9000000000000008e-8,-4.8065299019956464
5.5000000000000004e-9,2.9499999999999993e-8,-4.806529901962667
5.5000000000000004e-9,3.0000000000000004e-8,-4.806529901662691
5.5000000000000004e-9,3.05e-8,-4.806529898733703
5.5000000000000004e-9,3.1e-8,-4.8065298741601
5.5000000000000004e-9,3.15e-8,-4.806529731541978
5.5000000000000004e-9,3.1999999999999995e-8,-4.806529142999482
5.5000000000000004e-9,3.2500000000000006e-8,-4.806526955232737
5.5000000000000004e-9,3.299999999999999e-8,-4.80651793959771
5.5000000000000004e-9,3.35e-8,-4.806476547207407
5.5000000000000004e-9,3.400000000000001e-8,-4.806289875482254
5.5000000000000004e-9,3.45e-8,-4.805551082614217
5.5000000000000004e-9,3.500000000000001e-8,-4.802997510520909
5.5000000000000004e-9,3.5499999999999994e-8,-4.795026556273394
5.5000000000000004e-9,3.6000000000000005e-8,-4.773940475995449
5.5000000000000004e-9,3.649999999999999e-8,-4.730352004824133
5.5000000000000004e-9,3.7e-8,-4.628351205776855
5.5000000000000004e-9,3.750000000000001e-8,-4.320100302013684
5.5000000000000004e-9,4.027777777777778e-8,-3.7164304984458902
5.5000000000000004e-9,4.3055555555555555e-8,-3.041051345525678
5.5000000000000004e-9,4.5833333333333353e-8,-2.539738654524953
5.5000000000000004e-9,4.8611111111111125e-8,-2.233371752346062
5.5000000000000004e-9,5.13888888888889e-8,-2.067607322094058
5.5000000000000004e-9,5.416666666666667e-8,-2.0071679901478623
5.5000000000000004e-9,5.694444444444447e-8,-2.044055843566869
5.5000000000000004e-9,5.972222222222224e-8,-2.1678492646101963
5.5000000000000004e-9,6.250000000000001e-8,-2.352750840802681
5.5000000000000004e-9,6.527777777777778e-8,-2.5606104737592776
5.5000000000000004e-9,6.805555555555555e-8,-2.7564203976187507
5.5000000000000004e-9,7.083333333333335e-8,-2.9388576976110907
5.5000000000000004e-9,7.361111111111112e-8,-3.114073583836117
5.5000000000000004e-9,7.63888888888889e-8,-3.2682555114470717
5.5000000000000004e-9,7.916666666666667e-8,-3.376639502223564
5.5000000000000004e-9,8.194444444444447e-8,-3.435172272778952
5.5000000000000004e-9,8.472222222222224e-8,-3.477035119864962
5.5000000000000004e-9,8.750000000000001e-8,-3.499486703078742
6e-9,-8.750000000000001e-8,-3.587964235396422
6e-9,-8.472222222222224e-8,-3.574761516045845
6e-9,-8.194444444444445e-8,-3.533577968586151
6e-9,-7.916666666666668e-8,-3.460012925045515
6e-9,-7.63888888888889e-8,-3.3503983529973542
6e-9,-7.361111111111112e-8,-3.200500177102142
6e-9,-7.083333333333334e-8,-3.0038346543902663
6e-9,-6.805555555555557e-8,-2.7687277551253406
6e-9,-6.527777777777778e-8,-2.509955493695858
6e-9,-6.250000000000001e-8,-2.2536011786616865
6e-9,-5.972222222222223e-8,-2.0421055637403795
6e-9,-5.6944444444444454e-8,-1.9023079945356787
6e-9,-5.4166666666666675e-8,-1.8471277126180494
6e-9,-5.13888888888889e-8,-1.888209813478567
6e-9,-4.861111111111112e-8,-2.0439129574477537
6e-9,-4.583333333333334e-8,-2.3566332120588314
6e-9,-4.305555555555556e-8,-2.8761350807730848
6e-9,-4.027777777777778e-8,-3.5714510295377693
6e-9,-3.7500000000000005e-8,-4.216883415179877
6e-9,-3.700000000000001e-8,-4.579213268694633
6e-9,-3.65e-8,-4.715272046383189
6e-9,-3.6000000000000005e-8,-4.772685198029448
6e-9,-3.550000000000001e-8,-4.795588497568305
6e-9,-3.5e-8,-4.803148141857902
6e-9,-3.4500000000000005e-8,-4.805511885792276
6e-9,-3.4000000000000007e-8,-4.806235886864425
6e-9,-3.35e-8,-4.806453791279739
6e-9,-3.3000000000000004e-8,-4.8065142715509825
6e-9,-3.2500000000000006e-8,-4.806527514658918
6e-9,-3.2e-8,-4.806529602248805
6e-9,-3.1500000000000004e-8,-4.806529864560796
6e-9,-3.1000000000000006e-8,-4.806529896891526
6e-9,-3.05e-8,-4.806529901265923
6e-9,-3.0000000000000004e-8,-4.8065299018934535
6e-9,-2.9500000000000006e-8,-4.806529901984253
6e-9,-2.9000000000000008e-8,-4.806529901997598
6e-9,-2.8500000000000004e-8,-4.80652990199983
6e-9,-2.8000000000000006e-8,-4.806529901999835
6e-9,-2.75e-8,-4.806529902000333
6e-9,-2.7000000000000004e-8,-4.80652990200098
6e-9,-2.6500000000000006e-8,-4.806529902000026
6e-9,-2.6000000000000008e-8,-4.806529901999946
6e-9,-2.550000000000001e-8,-4.806529902000487
6e-9,-2.5e-8,-4.8065299020000065
6e-9,-2.45e-8,-4.806529901999866
6e-9,-2.4000000000000003e-8,-4.806529901999873
6e-9,-2.3500000000000005e-8,-4.806529901999877
6e-9,-2.3000000000000007e-8,-4.806529902000251
6e-9,-2.2499999999999996e-8,-4.80652990200011
6e-9,-2.2000000000000012e-8,-4.806529901999791
6e-9,-2.15e-8,-4.806529901999774
6e-9,-2.1000000000000003e-8,-4.806529902000191
6e-9,-2.0500000000000005e-8,-4.806529902000543
6e-9,-2.0000000000000007e-8,-4.806529902000069
6e-9,-1.950000000000001e-8,-4.806529901999575
6e-9,-1.8999999999999998e-8,-4.806529901999536
6e-9,-1.85e-8,-4.806529901999559
6e-9,-1.8000000000000002e-8,-4.80652990199972
6e-9,-1.7500000000000005e-8,-4.806529902000075
6e-9,-1.7000000000000007e-8,-4.8065299019999745
6e-9,-1.6499999999999996e-8,-4.806529901999877
6e-9,-1.600000000000001e-8,-4.8065299020000705
6e-9,-1.55e-8,-4.80652990200013
6e-9,-1.5000000000000002e-8,-4.8065299020001095
6e-9,-1.4500000000000004e-8,-4.806529901999873
6e-9,-1.4000000000000006e-8,-4.806529901999875
6e-9,-1.3500000000000008e-8,-4.80652990200001
6e-9,-1.2999999999999997e-8,-4.806529902000014
6e-9,-1.25e-8,-4.806529902000112
6e-9,-1.2000000000000002e-8,-4.806529901999873
6e-9,-1.1500000000000004e-8,-4.806529901999757
6e-9,-1.1000000000000006e-8,-4.806529902000051
6e-9,-1.0499999999999995e-8,-4.8065299020001495
6e-9,-9.999999999999997e-9,-4.806529902000073
6e-9,-9.499999999999999e-9,-4.806529902000054
6e-9,-9.000000000000001e-9,-4.806529902000053
6e-9,-8.500000000000003e-9,-4.806529902000072
6e-9,-7.999999999999992e-9,-4.806529902000032
6e-9,-7.499999999999994e-9,-4.806529902000054
6e-9,-6.9999999999999965e-9,-4.806529902000033
6e-9,-6.499999999999999e-9,-4.806529901999974
6e-9,-6.000000000000001e-9,-4.806529901999994
6e-9,-5.500000000000003e-9,-4.806529902000043
6e-9,-5.000000000000005e-9,-4.8065299020001
6e-9,-4.499999999999994e-9,-4.80652990200006
6e-9,-3.999999999999996e-9,-4.8065299019999745
6e-9,-3.4999999999999983e-9,-4.806529901999984
6e-9,-3.0000000000000004e-9,-4.806529902000008
6e-9,-2.5000000000000025e-9,-4.806529901999991
6e-9,-1.9999999999999914e-9,-4.806529902
6e-9,-1.4999999999999936e-9,-4.806529901999998
6e-9,-9.999999999999957e-10,-4.806529902000007
6e-9,-4.999999999999979e-10,-4.806529902000011
6e-9,0,-4.806529901999999
6e-9,4.999999999999979e-10,-4.806529902000011
6e-9,9.999999999999957e-10,-4.806529902000014
6e-9,1.5000000000000068e-9,-4.806529902000004
6e-9,2.0000000000000047e-9,-4.806529902000008
6e-9,2.5000000000000025e-9,-4.80652990200003
6e-9,3.0000000000000004e-9,-4.8065299020000385
6e-9,3.4999999999999983e-9,-4.806529902000031
6e-9,4.000000000000009e-9,-4.806529901999973
6e-9,4.499999999999994e-9,-4.806529901999925
6e-9,5.000000000000005e-9,-4.806529901999953
6e-9,5.500000000000003e-9,-4.806529901999925
6e-9,6.000000000000001e-9,-4.806529901999995
6e-9,6.499999999999999e-9,-4.806529902000092
6e-9,6.9999999999999965e-9,-4.8065299020000305
6e-9,7.500000000000008e-9,-4.806529901999974
6e-9,8.000000000000005e-9,-4.806529901999917
6e-9,8.500000000000003e-9,-4.806529901999975
6e-9,9.000000000000001e-9,-4.8065299020000545
